record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_8DgqaGDYYybobYdNA,5892624,new_entry,original,,,"On April 16, 2020, the Italian Ministry of Health published refutations of leading fake news surrounding the virus.",2020-04-16,2020-04-16,,Italy,ITA,IT,National,1,,,,Anti-Disinformation Measures,,,,Italy,,,,,,,,,Voluntary/Recommended but No Penalties,Ministry/Department of Health,55.668270600664,53.6127063851077,52.0608842147606,126,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4485,2020-07-26,2020-07-26T00:49:25Z
R_vTTY50d1Ad8SaeRBs,5811092,new_entry,original,,,"On February 1, 2020, the Italian Ministry of Health stated that Italian students (tertiary education) should follow hygienic prevention measures: avoiding contacts with people showing symptoms and in case of use of paper handkerchiefs once used they must be thrown away",2020-02-01,2020-02-01,,Italy,ITA,IT,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions allowed to open with no conditions,Italy,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health,Ministry/Department of Education",49.771127166128,47.6784386393246,45.2347600789345,104,https://www.miur.gov.it/documents/20182/0/Circolare+Scuola.pdf/b0ec8ca3-be19-14eb-1e7f-98227b9ed495?version=1.1&t=1580573247760,2020-11-25,2020-11-25T20:23:35Z
R_3gN4kR7r3vVQx0SBs,4067538,new_entry,original,,,"On February 1, 2020, the Italian Ministry of Health stated that Italian students that had contacts with an infected person must call the emergency numbers within a period of 14 days",2020-02-01,2020-02-01,,Italy,ITA,IT,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions allowed to open with no conditions,Italy,,,,,,,,,Voluntary/Recommended but No Penalties,Ministry/Department of Health,49.771127166128,47.6784386393246,45.2347600789345,104,https://www.miur.gov.it/documents/20182/0/Circolare+Scuola.pdf/b0ec8ca3-be19-14eb-1e7f-98227b9ed495?version=1.1&t=1580573247760,2020-11-26,2020-11-26T07:49:33Z
R_3FPrswO7dkSXQHwDm,7885589,new_entry,correction,,,"February 23, 2020: The Government releases a decree-law suspending in-class lessons, activities and field-trips for all levels of education in the areas at higher risk. Distance-learning and virtual activities will still take place. The proceedings are part of a broader set of norms designed to contain the spread of the virus.",2020-02-23,2020-02-23,2020-03-01,Italy,ITA,IT,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Italy,One or more cities within a country,,Lombardy,Bertonico (Lombardy); Casalpusterlengo (Lombardy); Castelgerundo (Lombardy); Castiglione D’Adda (Lombardy); Codogno(Lombardy); Fombio (Lombardy); Maleo (Lombardy); San Fiorano (Lombardy); Somaglia (Lombardy); Terranova dei Passerini (Lombardy); Vò (Veneto),,All (Travelers + Residents),,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Other (Please specify in the text box)",52.7147393500191,50.6569071169058,48.5805784431482,175,https://www.gazzettaufficiale.it/eli/gu/2020/02/23/45/sg/pdf,2020-12-10,2020-12-10T17:35:35Z
R_3FPrswO7dkSXQHwDo,7885589,new_entry,correction,,,"February 23, 2020: The Government releases a decree-law suspending in-class lessons, activities and field-trips for all levels of education in the areas at higher risk. Distance-learning and virtual activities will still take place. The proceedings are part of a broader set of norms designed to contain the spread of the virus.",2020-02-23,2020-02-23,2020-03-01,Italy,ITA,IT,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Italy,One or more cities within a country,,Lombardy,Bertonico (Lombardy); Casalpusterlengo (Lombardy); Castelgerundo (Lombardy); Castiglione D’Adda (Lombardy); Codogno(Lombardy); Fombio (Lombardy); Maleo (Lombardy); San Fiorano (Lombardy); Somaglia (Lombardy); Terranova dei Passerini (Lombardy); Vò (Veneto),,All (Travelers + Residents),,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Other (Please specify in the text box)",52.7147393500191,50.6569071169058,48.5805784431482,175,https://www.gazzettaufficiale.it/eli/gu/2020/02/23/45/sg/pdf,2020-12-10,2020-12-10T17:35:35Z
R_3FPrswO7dkSXQHwEo,7885589,new_entry,correction,,,"February 23, 2020: The Government releases a decree-law suspending in-class lessons, activities and field-trips for all levels of education in the areas at higher risk. Distance-learning and virtual activities will still take place. The proceedings are part of a broader set of norms designed to contain the spread of the virus.",2020-02-23,2020-02-23,2020-03-01,Italy,ITA,IT,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Italy,One or more cities within a country,,Lombardy,Bertonico (Lombardy); Casalpusterlengo (Lombardy); Castelgerundo (Lombardy); Castiglione D’Adda (Lombardy); Codogno(Lombardy); Fombio (Lombardy); Maleo (Lombardy); San Fiorano (Lombardy); Somaglia (Lombardy); Terranova dei Passerini (Lombardy); Vò (Veneto),,All (Travelers + Residents),,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Other (Please specify in the text box)",52.7147393500191,50.6569071169058,48.5805784431482,175,https://www.gazzettaufficiale.it/eli/gu/2020/02/23/45/sg/pdf,2020-12-10,2020-12-10T17:35:35Z
R_3FPrswO7dkSXQHwBs,7885589,new_entry,correction,,,"February 23, 2020: The Government releases a decree-law suspending in-class lessons, activities and field-trips for all levels of education in the areas at higher risk. Distance-learning and virtual activities will still take place. The proceedings are part of a broader set of norms designed to contain the spread of the virus.",2020-02-23,2020-02-23,2020-03-01,Italy,ITA,IT,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Italy,One or more cities within a country,,Lombardy,Bertonico (Lombardy); Casalpusterlengo (Lombardy); Castelgerundo (Lombardy); Castiglione D’Adda (Lombardy); Codogno(Lombardy); Fombio (Lombardy); Maleo (Lombardy); San Fiorano (Lombardy); Somaglia (Lombardy); Terranova dei Passerini (Lombardy); Vò (Veneto),,All (Travelers + Residents),,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Other (Please specify in the text box)",52.7147393500191,50.6569071169058,48.5805784431482,175,https://www.gazzettaufficiale.it/eli/gu/2020/02/23/45/sg/pdf,2020-12-10,2020-12-10T17:35:35Z
R_1LkA5nUVLMgdPnCDm,8684834,new_entry,original,,,"Starting February 24, 2020 until March 1, 2020, the region of Liguria (Italy) has suspended all educational activities except for online courses and classes for medical students and medical interns.",2020-02-23,2020-02-24,2020-03-08,Italy,ITA,IT,Provincial,1,Liguria,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Italy,,,,,,,,,Mandatory with Exceptions (Please list exceptions in the text entry),"Provincial/State Government,Municipal Government,Police",52.944147692493,50.8053815031548,48.4280597316723,176,https://www.regione.liguria.it/components/com_publiccompetitions/includes/download.php?id=39658:ordinanza-covid-19.pdf,2020-06-15,2020-06-15T15:56:49Z
R_1LkA5nUVLMgdPnCDo,8684834,new_entry,original,,,"Starting February 24, 2020 until March 1, 2020, the region of Liguria (Italy) has suspended all educational activities except for online courses and classes for medical students and medical interns.",2020-02-23,2020-02-24,2020-03-08,Italy,ITA,IT,Provincial,1,Liguria,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Italy,,,,,,,,,Mandatory with Exceptions (Please list exceptions in the text entry),"Provincial/State Government,Municipal Government,Police",52.944147692493,50.8053815031548,48.4280597316723,176,https://www.regione.liguria.it/components/com_publiccompetitions/includes/download.php?id=39658:ordinanza-covid-19.pdf,2020-06-15,2020-06-15T15:56:49Z
R_1LkA5nUVLMgdPnCEo,8684834,new_entry,original,,,"Starting February 24, 2020 until March 1, 2020, the region of Liguria (Italy) has suspended all educational activities except for online courses and classes for medical students and medical interns.",2020-02-23,2020-02-24,2020-03-08,Italy,ITA,IT,Provincial,1,Liguria,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Italy,,,,,,,,,Mandatory with Exceptions (Please list exceptions in the text entry),"Provincial/State Government,Municipal Government,Police",52.944147692493,50.8053815031548,48.4280597316723,176,https://www.regione.liguria.it/components/com_publiccompetitions/includes/download.php?id=39658:ordinanza-covid-19.pdf,2020-06-15,2020-06-15T15:56:49Z
