record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_2wgXVAKpymDzJL9Bp,7547317,new_entry,original,,,Vice President of Ghana commissions first infectious disease center in Ghana built to cater for infectious diseases following the coronavirus update.,2020-07-07,2020-07-07,,Ghana,GHA,GH,National,0,,,Health Resources,Hospitals,,"",Ghana,,,,,,,,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.myjoyonline.com/news/health/bawumia-commissions-100-bed-infectious-disease-centre-sponsored-by-ghana-covid-19-private-sector-fund/,2020-09-01,2020-09-01T01:02:04Z
R_UJAOcCnSZ5rUN8JAv,2153402,new_entry,original,,,"The President, Nana Addo Dankwa Akufo-Addo, has extended the tax holiday provided for all health workers in the country for another three months.",2020-09-28,2020-09-28,,Ghana,GHA,GH,National,0,,,Health Resources,Doctors,,"",Ghana,,,,,,,,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.graphic.com.gh/news/general-news/covid-19-incentive-package-for-health-workers-extended-by-3-more-months.html,2020-09-01,2020-09-01T00:37:59Z
R_UJAOcCnSZ5rUN8JCj,2153402,new_entry,original,,,"The President, Nana Addo Dankwa Akufo-Addo, has extended the tax holiday provided for all health workers in the country for another three months.",2020-09-28,2020-09-28,,Ghana,GHA,GH,National,0,,,Health Resources,Nurses,,"",Ghana,,,,,,,,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.graphic.com.gh/news/general-news/covid-19-incentive-package-for-health-workers-extended-by-3-more-months.html,2020-09-01,2020-09-01T00:37:59Z
R_UJAOcCnSZ5rUN8JBn,2153402,new_entry,original,,,"The President, Nana Addo Dankwa Akufo-Addo, has extended the tax holiday provided for all health workers in the country for another three months.",2020-09-28,2020-09-28,,Ghana,GHA,GH,National,0,,,Health Resources,Health Volunteers,,"",Ghana,,,,,,,,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.graphic.com.gh/news/general-news/covid-19-incentive-package-for-health-workers-extended-by-3-more-months.html,2020-09-01,2020-09-01T00:37:59Z
R_3fjTOIrNq3s781sNA,7084284,new_entry,original,,,Ghana is using delivery drones to test people for the coronavirus more quickly outside major cities.,2020-03-29,2020-03-29,,Ghana,GHA,GH,National,1,,,Health Testing,,,"",Ghana,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,Not Applicable,Mandatory (Unspecified/Implied),National Government,53.4721249526896,52.517634875851,51.6218618754751,94,https://www.pulse.com.gh/news/local/covid-19-drones-to-transport-blood-samples-of-quarantined-persons-to-testing-centres/cht6788,2020-04-21,2020-04-21T14:22:39Z
R_vlvoiAELHyt2jqpNA,2398303,new_entry,original,,,expansion of number of testing centers from 2 to 10,2020-05-31,2020-05-31,,Ghana,GHA,GH,National,0,,,Health Testing,,,"",Ghana,,,,,,,,,Mandatory (Unspecified/Implied),National Government,,,,,http://www.presidency.gov.gh/index.php/briefing-room/speeches/1597-update-no-10-measures-taken-to-combat-spread-of-coronavirus,2020-06-07,2020-06-07T21:17:48Z
R_2VNQAl5giIKgyQeNA,8369730,new_entry,original,,,". upon disembarking from the aeroplane, each passenger will undergo a mandatory COVID-19 test at the airport terminal, at a fee to be borne by the passenger. The test result will be available within thirty (30) minutes;

 children under the ages of five (5) will not be required to undergo testing at the airport;

passengers, who test positive for COVID-19, will be handled by the health authorities for further clinical assessment and management; and
 passengers, who test negative, can, thereupon, enter Ghana to go about their lawful activities, and will be advised to continue to observe COVID-19 safety precautions during their stay in Ghana.",2020-08-30,2020-09-01,,Ghana,GHA,GH,National,0,,,Health Testing,,,"",Ghana,,,,,,,,,Mandatory (Unspecified/Implied),National Government,,,,,http://www.presidency.gov.gh/index.php/briefing-room/speeches/1674-update-no-16-measures-taken-to-combat-spread-of-coronavirus,2020-09-02,2020-09-02T16:35:58Z
R_1P7pV2pQqojUi7UNA,6832035,update,correction,,Strengthening,"The President of the Republic, Nana Addo Dankwa Akufo-Addo, on Sunday, 19th April, 2020, announced the lifting of the restriction to movements of persons in the Greater Accra Metropolitan Area and Kasoa, and the Greater Kumasi Metropolitan Area and its contiguous districts.",2020-04-09,2020-04-13,,Ghana,GHA,GH,,0,,,Lockdown,,,"",,,,,,,,,,Mandatory (Unspecified/Implied),National Government,54.5032989251637,53.1947509977849,51.8090926233269,108,http://presidency.gov.gh/index.php/briefing-room/news-style-2/1565-president-akufo-addo-lifts-partial-lockdown-but-keeps-other-enhanced-measures-in-place,2020-10-06,2020-10-06T12:03:26Z
R_UsWZoDlhso9aVAlNA,6572572,new_entry,original,,,"The President of the Republic, Nana Addo Dankwa Akufo-Addo, has appointed Dr.AnarfiAsamoa-Baah, a former Deputy Director-General of the World Health Organisation (WHO), as the Presidential Coordinator for the Government’s Coronavirus Response Programme.",2020-03-19,2020-03-19,,Ghana,GHA,GH,National,1,,,"New Task Force, Bureau or Administrative Configuration",,,"",Ghana,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.0594247993167,51.9312492035973,50.8326805642484,114,http://www.presidency.gov.gh/index.php/briefing-room/news-style-2/1540-president-akufo-addo-appoints-former-w-h-o-director-as-co-ordinator-for-the-coronavirus-response-programme,2020-03-29,2020-03-29T10:47:02Z
R_2S2KRwbDoushbVZNA,6192714,new_entry,original,,,The Ministry of Health and Ghana Health Service on Tuesday designated phone numbers: 0509497700 or 0558439868 as hotlines for enquiries on the Coronavirus Disease (COVID-2019).,2020-03-19,2020-03-19,,Ghana,GHA,GH,National,0,,,Other Policy Not Listed Above,,Ministry of health designates hotlines for corona virus inquiries,"",,,,,,,,,,Mandatory (Unspecified/Implied),Ministry/Department of Health,53.0594247993167,51.9312492035973,50.8326805642484,114,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/MOH-designates-COVID-2019-enquiries-hotlines-870487,2020-03-31,2020-03-31T11:15:40Z
R_2fvXM8lpnG8zd5zNA,1742341,new_entry,original,,,"The president of Ghana directs minister of health to prepare, for approval by Parliament, a Coronavirus Alleviation Programme to address the disruption in economic activities, the hardship of  people, and to rescue and revitalize industries in the country",2020-03-28,2020-03-28,,Ghana,GHA,GH,National,0,,,Other Policy Not Listed Above,,extension of tax filling date,"",,,,,,,,,,Mandatory (Unspecified/Implied),National Government,53.5479858439791,52.3601518714909,51.4810968839366,88,https://www.modernghana.com/news/992422/akufo-addo-announce-stimulus-package-for-business.html,2020-03-31,2020-03-31T15:47:57Z
R_Q0arRx5O25gm4BXNA,900411,new_entry,original,,,"Government has announced the extension of the tax filing date from April to June for businesses
The president also announced a two percent (2%) reduction of interest rates by banks, effective 1st April, 2020",2020-03-28,2020-03-28,,Ghana,GHA,GH,National,0,,,Other Policy Not Listed Above,,extension of tax filling date,"",,,,,,,,,,Mandatory (Unspecified/Implied),National Government,53.5479858439791,52.3601518714909,51.4810968839366,88,https://www.pulse.com.gh/news/business/coronavirus-govt-extends-tax-filing-deadline-for-businesses/528w6lg,2020-03-31,2020-03-31T15:38:58Z
R_3ninBDhaAG96LeNNA,9839912,new_entry,original,,,"President of Ghana sets up COVID 19 fund to to receive public donations to help improve the lives of the underprivileged in the country who will be hard-hit by the viral disease.
As a show of commitment, the President has donated his April, May and June salaries as seed capital for the Covid-19 fund.
All Ministers of State and other top appointees at the presidency have also voluntarily decided to donate 50 percent of their salary for the months April, May and June to the COVID-19 Fund.",2020-03-28,2020-03-28,,Ghana,GHA,GH,National,0,,,Other Policy Not Listed Above,,establishment of a fund to support the fight against coronavirus,"",,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,53.5479858439791,52.3601518714909,51.4810968839366,88,https://ghanatalksbusiness.com/president-nana-akufo-addo-establishes-covid-19-fund-in-ghana/ ; https://citinewsroom.com/2020/03/ministers-presidential-staffers-others-donate-50-percent-salaries-to-covid-19-fund/ ; http://presidency.gov.gh/index.php/briefing-room/speeches/1546-president-akufo-addo-addresses-nation-on-updates-to-ghana-s-enhanced-response-to-the-coronavirus-pandemic,2020-03-31,2020-03-31T15:58:06Z
R_Zlur5cQYDNnfqedNA,1138830,new_entry,original,,,Government of Ghana sets up an insurance package with an assured sum of 350000 Ghana cedis.,2020-04-05,2020-04-05,,Ghana,GHA,GH,National,0,,,Other Policy Not Listed Above,,Government of Ghana sets up an insurance package with an assured sum of 350000 Ghana cedis.,"",,,,,,,,,,Mandatory (Unspecified/Implied),National Government,53.8969461095785,53.0417485660064,52.3140165596299,110,https://www.myjoyonline.com/news/national/full-text-akufo-addo-announces-insurance-packages-for-health-workers-as-part-of-measures-to-combat-coronavirus/,2020-04-10,2020-04-10T20:03:37Z
R_eXqXTmYjbaI1diFNA,63081,new_entry,original,,,"Government has begun the distribution of free meals to over 400,000 Ghanaians in locked-down areas amidst the COVID-19 outbreak in Ghana.",2020-04-05,2020-04-05,,Ghana,GHA,GH,National,0,,,Other Policy Not Listed Above,,"Government has begun the distribution of free meals to over 400,000 Ghanaians in locked-down areas amidst the COVID-19 outbreak in Ghana.","",,,,,,,,,,Mandatory (Unspecified/Implied),National Government,53.8969461095785,53.0417485660064,52.3140165596299,110,https://citinewsroom.com/2020/04/covid-19-lockdown-government-announces-free-food-for-over-400000-ghanaians/,2020-04-10,2020-04-10T19:23:33Z
R_3JDTV7Q4h7GX808NA,8252885,new_entry,original,,,"As part of efforts to deal decisively with the coronavirus pandemic, Ghana’s Government has announced some packages to help encourage and motivate front line Health workers involved in the fight against the pandemic to give off their best.

From the package, the health workers in the combat against the covid-19 pandemic will receive 50% percent of their salaries as allowances.

Aside from this, the front line Health workers will also not pay tax on their emoluments for three months, beginning this month to June.",2020-04-05,2020-04-05,,Ghana,GHA,GH,National,0,,,Other Policy Not Listed Above,,Government of Ghana announces stimulus package for healthcare workers at the front line of the fight against the corona virus,"",,,,,,,,,,Mandatory (Unspecified/Implied),National Government,53.8969461095785,53.0417485660064,52.3140165596299,110,https://ghanatalksbusiness.com/covid-19-ghanaian-govt-announces-packages-for-front-line-health-workers/,2020-04-10,2020-04-10T19:57:28Z
R_3gLzP4nDZ1t6TfCNA,5142840,new_entry,original,,,"The President has announced three months of free electricity for consumers of a particular category, to make up for lost income following the coronavirus lockdown in Accra and Kumasi.",2020-04-09,2020-04-09,,Ghana,GHA,GH,National,0,,,Other Policy Not Listed Above,,"The President has announced three months of free electricity for consumers of a particular category, to make up for lost income following the coronavirus lockdown in Accra and Kumasi.","",,,,,,,,,,Mandatory (Unspecified/Implied),National Government,54.7165144564888,53.0868299417844,51.5832060751823,108,https://www.myjoyonline.com/news/national/akufo-addo-announces-3-months-free-electricity-amid-coronavirus-lockdown/,2020-04-10,2020-04-10T19:32:53Z
R_2X1iCwCxJN1xNY9NA,917997,new_entry,original,,,"The President of the Republic, Nana Addo Dankwa Akufo-Addo, admonishes Ghanaians to stop shaking hands completely, and cover their mouths when their cough and sneeze to help prevent the spread of the Coronavirus disease.
He also stated that strict checks are being performed at Ghana's entry  points and isolation treatment centers have been designated in preparation for potential cases. He also mentioned the procurement of extra protective health clothing for health workers being done",2020-03-06,2020-03-06,,Ghana,GHA,GH,National,0,,,Public Awareness Measures,,,"",,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,51.2429944368631,49.777850823578,47.7669533237818,95,http://www.presidency.gov.gh/index.php/briefing-room/news-style-2/1528-stop-shaking-hands-cover-mouth-when-coughing-or-sneezing-president-akufo-addo-to-ghanaians,2020-03-28,2020-03-28T15:06:40Z
R_3EF3BtlLojvBMdeNA,6907410,new_entry,original,,,President Nana Akufo-Addo has announced that the Ministry of Information will in the coming days provide Ghanaians with weekly updates on the state of the country’s preparedness regarding the outbreak of the deadly coronavirus also known as COVID-19.,2020-03-12,2020-03-12,,Ghana,GHA,GH,National,0,,,Public Awareness Measures,,,"",,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health",51.8204387164352,50.6547486650331,49.1477907383045,103,https://citinewsroom.com/2020/03/information-ministry-to-provide-weekly-updates-on-coronavirus-in-ghana/,2020-03-29,2020-03-29T15:12:55Z
R_1IhOqgyMSe2HSRXNA,9219381,new_entry,original,,,President Nana Addo Dankwa Akufo-Addo has orders the suspension of all foreign travels but critical ones for public officials. He also edged Ghanaians to avoid non-essential travel out of the country.,2020-03-10,2020-03-10,,Ghana,GHA,GH,National,1,,,Restriction and Regulation of Government Services,,,This service is no longer provided by the government,Ghana,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,51.2774300169226,50.049257316689,48.4381980820312,89,https://dailyguidenetwork.com/ghana-bans-officials-from-traveling-over-coronavirus/,2020-03-28,2020-03-28T16:10:39Z
R_3LhTII5Qhua09a3NA,2762676,new_entry,original,,,"The Judiciary Service has ordered the suspension of cases involving the movement of convicted and remand prisoners from the prisons to the courts.
",2020-03-16,2020-03-16,,Ghana,GHA,GH,National,1,,,Restrictions of Mass Gatherings,,,"",Ghana,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Other (Please specify in the text box),52.609121686995,51.6829196062729,50.9445917708452,113,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Coronavirus-Suspend-cases-involving-prisoner-movement-Judicial-Service-to-courts-895975,2020-03-31,2020-03-31T11:42:25Z
R_2Cs4bbqT2kOw7HCNA,7212792,new_entry,correction,,,"Religious institutions can now meet with a maximum capacity of 100 participants
In addition to the mandatory wearing of masks for all persons at all times in churches and mosques, a register of names and contact details of all worshippers and hand washing facilities and sanitisers must be provided, with a maximum duration of one (1) hour for each service.
private burials can also be held with a maximum of 100 people",2020-05-31,2020-06-05,,Ghana,GHA,GH,National,0,,,Restrictions of Mass Gatherings,,,"",Ghana,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA,2020-06-11,2020-06-11T19:47:07Z
R_39LdUcObQGokbcZNA,9781130,new_entry,original,,,President Nana Akufo-Addo has ordered the closure of all schools and universities in Ghana as his administration moves to stem the spread of the coronavirus pandemic.,2020-03-15,2020-03-15,,Ghana,GHA,GH,National,1,,,Social Distancing,,,"",Ghana,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,52.4036723650584,51.482286239966,50.6361618045408,113,https://www.myjoyonline.com/news/national/livestream-akufo-addo-provides-latest-updates-on-coronavirus/,2020-03-30,2020-03-30T16:15:54Z
R_1q8t9zQX7BIEuuONA,8460464,new_entry,original,,,"The Ghana Private Road Transport Union (GPRTU) and the Ghana Road Transport Coordinating Council (GRTCC) orders drivers of commercial vehicles to observe social spacing.
By this, three-rowed seating passenger vehicles, including taxis, must now carry not more than two passengers on a row, while those carrying four to five passengers on a row must not exceed three.",2020-03-26,2020-03-26,,Ghana,GHA,GH,National,1,,,Social Distancing,,,"",Ghana,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Other (Please specify in the text box),53.2384123505593,52.3005183360033,51.2811870491224,90,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Coronavirus-Trotros-to-carry-just-2-passengers-per-row-from-today-904738 ; https://theindependentghana.com/2020/03/coronavirus-gprtu-directs-drivers-to-observe-passenger-spacing/,2020-03-31,2020-03-31T11:03:12Z
R_2dGZqxaMU0SLAadNA,8460464,update,original,End of Policy,,"The Ghana Private Road Transport Union (GPRTU) and the Ghana Road Transport Coordinating Council (GRTCC) orders drivers of commercial vehicles to observe social spacing.
By this, three-rowed seating passenger vehicles, including taxis, must now carry not more than two passengers on a row, while those carrying four to five passengers on a row must not exceed three.


Government has in consultation the leadership of transport operators, lifted the COVID-19 restrictions in the transport sector.",2020-07-26,2020-07-26,,Ghana,GHA,GH,National,0,,,Social Distancing,,,"",Ghana,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Other (Please specify in the text box),,,,,NA,2020-09-01,2020-09-01T01:15:57Z
