"","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"1","R_2q2YfynnhRcrpoENA","2910226","new_entry","original",NA,NA,"Singapore Ministry of Communications and Information designates the Facebook page of The Singapore States Times a 'Declared Online Location' under the 'Protection from Online Falsehoods and Manipulation Act' on Feb 17, 2020. Facebook has been ordered to restrict Singapore users' access to the page.",2020-02-17,2020-02-17,NA,"Singapore","SGP","SG","National",0,NA,NA,"Anti-Disinformation Measures",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government",NA,NA,NA,NA,"https://www.channelnewsasia.com/news/singapore/pofma-facebook-disable-singapore-states-times-review-covid19-12443134?cid=h3_referral_inarticlelinks_24082018_cna",2020-05-20,2020-05-20 03:48:21
"2","R_3Hv2Jzsov2zTT6VNA","8427260","new_entry","original",NA,NA,"In Singapore, The Protection from Online Falsehoods and Manipulation Act (Pofma) which came into force in October 2019 is being used to combat misleading statements about covid-19. The Act gives individual government ministers the power to unilaterally declare online content “false or misleading” and demand that it be corrected or taken down. It is controversial, with many believing it is government overreach, while the government says it will assist by monitoring information about the pandemic to the public.",2020-03-16,2020-03-16,NA,"Singapore","SGP","SG","National",0,NA,NA,"Anti-Disinformation Measures",NA,NA,"","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government",53.2586858202725,52.0510602409805,50.8918996164416,130,"https://www.washingtonpost.com/world/asia_pacific/exploiting-fake-news-laws-singapore-targets-tech-firms-over-coronavirus-falsehoods/2020/03/16/a49d6aa0-5f8f-11ea-ac50-18701e14e06d_story.html",2020-07-29,2020-07-29 07:07:10
"3","R_VKeh1geXpJIKxuVNA","2114264","new_entry","original",NA,NA,"A Singapore Government webpage from April 23 2020 responded to false information about the Covid-19 pandemic that had been circulated via whatsapp and other messaging services. This webpage listed the most common fake messages circulating with instructions to ignore them.",2020-04-23,2020-04-23,NA,"Singapore","SGP","SG","National",0,NA,NA,"Anti-Disinformation Measures",NA,NA,"","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government",55.5103077831978,51.9650636762776,48.9072321875948,54,"https://www.gov.sg/article/covid-19-clarifications",2020-07-10,2020-07-10 05:58:41
"4","R_Th0RuTs31B29st3Dh","9317092","new_entry","original",NA,NA,"On 2/7/20 the Singapore Ministry of Health issued the following announced 'With immediate effect, schools will suspend inter-school and external activities till the end of the March school holidays. These include the national school games, learning journeys and camps. All schools and teachers will also continue to implement the enhanced measures announced on 4 February, such as classroom-based assemblies, school-based co-curricular activities in smaller groups and staggered recesses.'",2020-02-07,2020-02-07,2020-03-22,"Singapore","SGP","SG","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools allowed to open with conditions","Singapore",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health",52.4174842507108,51.4982591406913,50.491130967383,190,"https://www.moh.gov.sg/news-highlights/details/risk-assessment-raised-to-dorscon-orange",2020-05-20,2020-05-20 05:38:49
"5","R_Th0RuTs31B29st3Ed","9317092","new_entry","original",NA,NA,"On 2/7/20 the Singapore Ministry of Health issued the following announced 'With immediate effect, schools will suspend inter-school and external activities till the end of the March school holidays. These include the national school games, learning journeys and camps. All schools and teachers will also continue to implement the enhanced measures announced on 4 February, such as classroom-based assemblies, school-based co-curricular activities in smaller groups and staggered recesses.'",2020-02-07,2020-02-07,2020-03-22,"Singapore","SGP","SG","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools allowed to open with conditions","Singapore",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health",52.4174842507108,51.4982591406913,50.491130967383,190,"https://www.moh.gov.sg/news-highlights/details/risk-assessment-raised-to-dorscon-orange",2020-05-20,2020-05-20 05:38:49
"6","R_Th0RuTs31B29st3Bo","9317092","new_entry","original",NA,NA,"On 2/7/20 the Singapore Ministry of Health issued the following announced 'With immediate effect, schools will suspend inter-school and external activities till the end of the March school holidays. These include the national school games, learning journeys and camps. All schools and teachers will also continue to implement the enhanced measures announced on 4 February, such as classroom-based assemblies, school-based co-curricular activities in smaller groups and staggered recesses.'",2020-02-07,2020-02-07,2020-03-22,"Singapore","SGP","SG","National",1,NA,NA,"Closure and Regulation of Schools","Higher education institutions (i.e. degree granting institutions)",NA,"Higher education institutions allowed to open with conditions","Singapore",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health",52.4174842507108,51.4982591406913,50.491130967383,190,"https://www.moh.gov.sg/news-highlights/details/risk-assessment-raised-to-dorscon-orange",2020-05-20,2020-05-20 05:38:49
"7","R_1QzKISKiwFOCwALBo","6448525","new_entry","original",NA,NA,"Universities in Singapore changed to online learning only in February 2020, despite there being no government directive to do so as yet.",2020-03-20,2020-02-18,2020-06-17,"Singapore","SGP","SG","National",1,NA,NA,"Closure and Regulation of Schools","Higher education institutions (i.e. degree granting institutions)",NA,"Higher education institutions allowed to open with conditions","Singapore",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Other (Please specify in the text box)",53.4689299148658,51.9446957802193,50.1484012257261,190,"https://www.timeshighereducation.com/blog/educating-despite-covid-19-outbreak-lessons-singapore",2020-07-10,2020-07-10 07:48:56
"8","R_b1QEvv9I4MAnw1HDf","2899645","new_entry","original",NA,NA,"On April 3 2020, Singapore announced the closure of schools. All schools were closed temporarily with lessons online starting Wednesday, April 8. This was estimated to last for 1 month.",2020-04-03,2020-04-03,2020-06-01,"Singapore","SGP","SG","National",1,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"Preschool or childcare facilities closed/locked down","Singapore",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",54.5290447805248,52.0276570802913,49.5999984310822,61,"https://www.cnbc.com/2020/04/03/singapore-shuts-schools-temporarily-closes-workplaces-to-curb-coronavirus.html",2020-07-10,2020-07-10 06:22:05
"9","R_b1QEvv9I4MAnw1HDh","2899645","new_entry","original",NA,NA,"On April 3 2020, Singapore announced the closure of schools. All schools were closed temporarily with lessons online starting Wednesday, April 8. This was estimated to last for 1 month.",2020-04-03,2020-04-03,2020-06-01,"Singapore","SGP","SG","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools closed/locked down","Singapore",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",54.5290447805248,52.0276570802913,49.5999984310822,61,"https://www.cnbc.com/2020/04/03/singapore-shuts-schools-temporarily-closes-workplaces-to-curb-coronavirus.html",2020-07-10,2020-07-10 06:22:05
"10","R_b1QEvv9I4MAnw1HEd","2899645","new_entry","original",NA,NA,"On April 3 2020, Singapore announced the closure of schools. All schools were closed temporarily with lessons online starting Wednesday, April 8. This was estimated to last for 1 month.",2020-04-03,2020-04-03,2020-06-01,"Singapore","SGP","SG","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools closed/locked down","Singapore",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",54.5290447805248,52.0276570802913,49.5999984310822,61,"https://www.cnbc.com/2020/04/03/singapore-shuts-schools-temporarily-closes-workplaces-to-curb-coronavirus.html",2020-07-10,2020-07-10 06:22:05
