record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_BtSjESYMWuiYWzfNA,1975423,new_entry,correction,,,"February 28, 2020, the São Paulo government launches an online information campaign to combat misinformation related to COVID-19.",2020-02-28,2020-02-28,,Brazil,BRA,BR,Provincial,0,Sao Paulo,,Anti-Disinformation Measures,,,"",Brazil,One or more geographical or administrative units within one or more countries,,Sao Paulo,,,All Residents (Citizen Residents + Foreign Residents),,Not Applicable,Voluntary/Recommended but No Penalties,Provincial/State Government,52.5202485662791,50.407507037095,48.495740782384,163,NA,2020-11-24,2020-11-24T19:55:26Z
R_4SF5hF8LneIKIRrNA,737814,new_entry,original,,,"On March 24, 2020, the holder of Sespa recommended that people from Pará access the page created by the Ministry of Health to combat fake news and use the whatsapp provided by the Ministry of Health: (61) 99289-4640, to clarify doubts.
“On the page, there is accurate, quality and credible information. In case of doubt, access the official websites of the Ministry of Health and Sespa. We have a collection of examples of fake news there and the truth about each one, because the best way to combat false news is with quality information, ”said Beltrame.

The role of the State Civil Police is also essential in the face of the spread of fake news. According to the general delegate of the PC, Alberto Teixeira, the work of the corporation is intense to investigate the content of these messages, with the objective of identifying who are the disseminators of these false news, so that they are held criminally responsible.

“We set up a team that is analyzing this information, so that we can identify and hold these people accountable, based on Article 41 of the Criminal Misdemeanor Law, which provides for punishment for those who use this device, as well as the Brazilian Penal Code and other legal provisions ”, He guaranteed. 

Update - Sespa released the update of the Covid-19 Balance in Pará at 11am this Tuesday (24th). The State continues with five confirmed cases, 215 discarded and 168 cases under analysis.",2020-03-24,2020-03-24,,Brazil,BRA,BR,Provincial,0,Para,,Anti-Disinformation Measures,,,"",Brazil,,,Para,,,,,,Mandatory with Legal Penalties (Jail Time),"Ministry/Department of Health,Provincial/State Government,Police",53.9586864622942,52.8745083409234,51.968113656277,133,https://agenciapara.com.br/noticia/18600/,2020-08-04,2020-08-04T20:44:43Z
R_2wT8JtxloGcEb6GNA,4631514,new_entry,original,,,"In Mato Grosso Brazil on April 1, 2020:

To combat fake news about the new coronavirus, the Ministry of Health provides a number of WhatsApp to send questions from the population. 
Any citizen will be able to send messages for free with images or texts that they have received on social networks to confirm that the information proceeds, before sharing.",2020-04-01,2020-04-01,,Brazil,BRA,BR,Provincial,0,Mato Grosso,,Anti-Disinformation Measures,,,"",Brazil,,,Mato Grosso,,,,,,Voluntary/Recommended but No Penalties,Provincial/State Government,54.5156138985529,53.3505639892744,52.254642891139,132,http://www.noticias.mt.gov.br/-/14200723-veja-a-lista-com-as-dez-principais-fake-news-sobre-o-coronavirus,2020-07-24,2020-07-24T05:34:18Z
R_ALqUu5pbyemr9HrNA,4246473,new_entry,original,,,"Rio de Janeiro released a flyer to dispel misinformation about certain foods being able to prevent the coronavirus when truthfully none can, as well as advised people to eat healthy and attempt to stay active.",2020-04-16,2020-04-16,,Brazil,BRA,BR,Provincial,0,Rio de Janeiro,,Anti-Disinformation Measures,,,"",Brazil,,,Rio de Janeiro,,,,,,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Provincial/State Government",54.9306610216864,53.7072029283118,52.5430838901428,132,https://coronavirus.rj.gov.br/alimentacao-e-nutricao-em-tempos-de-coronavirus-o-que-e-fato-e-o-que-e-fake/,2020-07-18,2020-07-18T06:08:57Z
R_1KoNrORsY9deeFANA,7060183,new_entry,original,,,"Brazil--on April 29, 2020 the state government of Bahia released anti-disinformation measures allowing people to query the State Government's Instagram, Facebook and WhatsApp accounts to check whether information is true or false.",2020-04-28,2020-04-28,,Brazil,BRA,BR,Provincial,0,Bahia,,Anti-Disinformation Measures,,,"",Brazil,,,Bahia,,,,,,Voluntary/Recommended but No Penalties,Provincial/State Government,56.7515182799745,53.7455882268601,51.3175596682446,131,http://www.ba.gov.br/noticias/fato-ou-fake-agora-voce-pode-checar-antes-de-compartilhar,2020-07-17,2020-07-17T20:39:06Z
R_1LtKhv1CVAknVcHNA,9007661,new_entry,original,,,"Brazil--on May 28, 2020 the state government of Bahia approved a law to fine those who illegally disseminate false information about epidemics, endemics and pandemics in the State of Bahia, effective May 29, 2020.",2020-04-28,2020-04-29,,Brazil,BRA,BR,Provincial,0,Bahia,,Anti-Disinformation Measures,,,"",Brazil,,,Bahia,,,,,,Mandatory with Fines,Provincial/State Government,56.9728504869777,53.7311909741803,51.1655339427473,132,http://www.legislabahia.ba.gov.br/documentos/lei-no-14268-de-28-de-maio-2020,2020-07-17,2020-07-17T20:47:55Z
R_r6IqYOiroeGF2ORNA,1515757,new_entry,original,,,Rio de Janeiro's state health secretary released a video to dispel fake news and disinformation.,2020-05-05,2020-05-05,,Brazil,BRA,BR,Provincial,0,Rio de Janeiro,,Anti-Disinformation Measures,,,"",Brazil,,,Rio de Janeiro,,,,,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",,,,,https://coronavirus.rj.gov.br/secretario-de-estado-de-saude-do-rj-esclarece-fake-news/,2020-07-18,2020-07-18T06:33:12Z
R_2dQsaUKFIhNBHqFNA,4090950,new_entry,original,,,"Brazil--on May 15, 2020 the state government released media channels (a whatsapp number and a government website) through which the public can report fake news to the government.",2020-05-15,2020-05-15,,Brazil,BRA,BR,Provincial,0,Bahia,,Anti-Disinformation Measures,,,"",Brazil,,,Bahia,,,,,,Voluntary/Recommended but No Penalties,Provincial/State Government,,,,,http://www.ba.gov.br/noticias/perfis-oficiais-do-governo-recebem-denuncias-de-fake-news-e-fortalecem-transparencia,2020-07-23,2020-07-23T18:22:48Z
R_1He4j3bRlMPlwu6Dk,7777750,new_entry,correction,Change of Policy,Strengthening,"On March 13th, Rio de Janeiro announced the closure of all public and private schools, including higher education.",2020-03-13,2020-03-13,2020-09-13,Brazil,BRA,BR,Provincial,1,Rio de Janeiro,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Brazil,,,Rio de Janeiro,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.816642977138,51.4135280489306,49.6242047932645,133,https://coronavirus.rj.gov.br/decretos/,2020-12-07,2020-12-07T20:27:22Z
R_1He4j3bRlMPlwu6Ej,7777750,new_entry,correction,Change of Policy,Strengthening,"On March 13th, Rio de Janeiro announced the closure of all public and private schools, including higher education.",2020-03-13,2020-03-13,2020-09-13,Brazil,BRA,BR,Provincial,1,Rio de Janeiro,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Brazil,,,Rio de Janeiro,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.816642977138,51.4135280489306,49.6242047932645,133,https://coronavirus.rj.gov.br/decretos/,2020-12-07,2020-12-07T20:27:22Z
R_1He4j3bRlMPlwu6Br,7777750,new_entry,correction,Change of Policy,Strengthening,"On March 13th, Rio de Janeiro announced the closure of all public and private schools, including higher education.",2020-03-13,2020-03-13,2020-09-13,Brazil,BRA,BR,Provincial,1,Rio de Janeiro,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Brazil,,,Rio de Janeiro,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.816642977138,51.4135280489306,49.6242047932645,133,https://coronavirus.rj.gov.br/decretos/,2020-12-07,2020-12-07T20:27:22Z
