record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,state_IDC,muni_IDC,dispersive_IDC,constraining_IDC,inclusive_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,gdppc_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,lngdppc_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS,v2x_polyarchy_VDEM
R_3mmow4lL1mq4kSODr,1818204,new_entry,original,,,"Vanuatu, 03-23-2020, schools in SHEFA, SANMA and TAFEA will be closed starting this week until further notice, to prepare for the possibility of extended closure.",2020-03-23,2020-03-23,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",52.0055107076753,51.0792737015943,50.0954362499335,50,https://dailypost.vu/news/repatriation-underway-schools-closed/article_cc01386c-6c85-11ea-bc16-8fce6c4af986.html ; https://www.facebook.com/ndmo.gov.vu/photos/pcb.1297432750645741/1297432277312455/?type=3&theater,2020-04-04,2020-04-04T09:24:39Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
R_3mmow4lL1mq4kSOEs,1818204,new_entry,original,,,"Vanuatu, 03-23-2020, schools in SHEFA, SANMA and TAFEA will be closed starting this week until further notice, to prepare for the possibility of extended closure.",2020-03-23,2020-03-23,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",52.0055107076753,51.0792737015943,50.0954362499335,50,https://dailypost.vu/news/repatriation-underway-schools-closed/article_cc01386c-6c85-11ea-bc16-8fce6c4af986.html ; https://www.facebook.com/ndmo.gov.vu/photos/pcb.1297432750645741/1297432277312455/?type=3&theater,2020-04-04,2020-04-04T09:24:39Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
R_3mmow4lL1mq4kSOBu,1818204,new_entry,original,,,"Vanuatu, 03-23-2020, schools in SHEFA, SANMA and TAFEA will be closed starting this week until further notice, to prepare for the possibility of extended closure.",2020-03-23,2020-03-23,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",52.0055107076753,51.0792737015943,50.0954362499335,50,https://dailypost.vu/news/repatriation-underway-schools-closed/article_cc01386c-6c85-11ea-bc16-8fce6c4af986.html ; https://www.facebook.com/ndmo.gov.vu/photos/pcb.1297432750645741/1297432277312455/?type=3&theater,2020-04-04,2020-04-04T09:24:39Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
R_3nU94IBBXuZ0158Dp,6352649,new_entry,original,,,"Vanuatu, 04-03-2020, ""all remaining schools in Vanuatu which are still operating are now instructed to suspend their operations immediately until the end of State of Emergency """,2020-04-03,2020-04-03,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",53.1389471876409,52.1745404572036,51.3615933941868,63,https://dailypost.vu/news/remaining-schools-within-vanuatu-to-suspend-operations/article_6a844f48-752c-11ea-82dd-735be2a35349.html ; https://moet.gov.vu/docs/press-releases/ministry/00%20NDMO%20Direction%2015%20on%20the%20Closing%20of%20the%20Schools_04_2020.pdf,2020-04-04,2020-04-04T09:54:28Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
R_3nU94IBBXuZ0158Dr,6352649,new_entry,original,,,"Vanuatu, 04-03-2020, ""all remaining schools in Vanuatu which are still operating are now instructed to suspend their operations immediately until the end of State of Emergency """,2020-04-03,2020-04-03,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",53.1389471876409,52.1745404572036,51.3615933941868,63,https://dailypost.vu/news/remaining-schools-within-vanuatu-to-suspend-operations/article_6a844f48-752c-11ea-82dd-735be2a35349.html ; https://moet.gov.vu/docs/press-releases/ministry/00%20NDMO%20Direction%2015%20on%20the%20Closing%20of%20the%20Schools_04_2020.pdf,2020-04-04,2020-04-04T09:54:28Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
R_3nU94IBBXuZ0158Es,6352649,new_entry,original,,,"Vanuatu, 04-03-2020, ""all remaining schools in Vanuatu which are still operating are now instructed to suspend their operations immediately until the end of State of Emergency """,2020-04-03,2020-04-03,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",53.1389471876409,52.1745404572036,51.3615933941868,63,https://dailypost.vu/news/remaining-schools-within-vanuatu-to-suspend-operations/article_6a844f48-752c-11ea-82dd-735be2a35349.html ; https://moet.gov.vu/docs/press-releases/ministry/00%20NDMO%20Direction%2015%20on%20the%20Closing%20of%20the%20Schools_04_2020.pdf,2020-04-04,2020-04-04T09:54:28Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
R_3nU94IBBXuZ0158Bu,6352649,new_entry,original,,,"Vanuatu, 04-03-2020, ""all remaining schools in Vanuatu which are still operating are now instructed to suspend their operations immediately until the end of State of Emergency """,2020-04-03,2020-04-03,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",53.1389471876409,52.1745404572036,51.3615933941868,63,https://dailypost.vu/news/remaining-schools-within-vanuatu-to-suspend-operations/article_6a844f48-752c-11ea-82dd-735be2a35349.html ; https://moet.gov.vu/docs/press-releases/ministry/00%20NDMO%20Direction%2015%20on%20the%20Closing%20of%20the%20Schools_04_2020.pdf,2020-04-04,2020-04-04T09:54:28Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
R_22XHzCVY6W3yai9Dp,6352649,update,original,End of Policy,,"Vanuatu, 04-20-2020, Schools resume normal classes

Schools in TAFEA Province, Port Vila and some in SHEFA are set to resume normal classes next week following a directive from the Ministry of Education and Training (MoET) as instructed by the Council of Ministers (COM). UPDATE: Schools start to open from 04-20-2020 onwards",2020-04-14,2020-04-20,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",55.1608672119711,52.4782155052778,49.4010853908629,75,https://dailypost.vu/news/physical-distancing-for-covid-19-in-schools-impossible/article_f0662de0-7e9e-11ea-a380-67f95a97d3e9.html ; https://dailypost.vu/news/concerned-parents-ask-govt-to-reconsider-decision-on-reopening-schools/article_2c700b06-7f64-11ea-a892-07b7719f0ec0.html,2020-05-01,2020-05-01T09:54:08Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
R_22XHzCVY6W3yai9Dr,6352649,update,original,End of Policy,,"Vanuatu, 04-20-2020, Schools resume normal classes

Schools in TAFEA Province, Port Vila and some in SHEFA are set to resume normal classes next week following a directive from the Ministry of Education and Training (MoET) as instructed by the Council of Ministers (COM). UPDATE: Schools start to open from 04-20-2020 onwards",2020-04-14,2020-04-20,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",55.1608672119711,52.4782155052778,49.4010853908629,75,https://dailypost.vu/news/physical-distancing-for-covid-19-in-schools-impossible/article_f0662de0-7e9e-11ea-a380-67f95a97d3e9.html ; https://dailypost.vu/news/concerned-parents-ask-govt-to-reconsider-decision-on-reopening-schools/article_2c700b06-7f64-11ea-a892-07b7719f0ec0.html,2020-05-01,2020-05-01T09:54:08Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
R_22XHzCVY6W3yai9Es,6352649,update,original,End of Policy,,"Vanuatu, 04-20-2020, Schools resume normal classes

Schools in TAFEA Province, Port Vila and some in SHEFA are set to resume normal classes next week following a directive from the Ministry of Education and Training (MoET) as instructed by the Council of Ministers (COM). UPDATE: Schools start to open from 04-20-2020 onwards",2020-04-14,2020-04-20,,Vanuatu,VUT,VU,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Vanuatu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government",55.1608672119711,52.4782155052778,49.4010853908629,75,https://dailypost.vu/news/physical-distancing-for-covid-19-in-schools-impossible/article_f0662de0-7e9e-11ea-a380-67f95a97d3e9.html ; https://dailypost.vu/news/concerned-parents-ask-govt-to-reconsider-decision-on-reopening-schools/article_2c700b06-7f64-11ea-a892-07b7719f0ec0.html,2020-05-01,2020-05-01T09:54:08Z,0,0,0,,,,,,,,,,,2,,,0.463496715,-0.20141026,,3.52968,264652,747161562.6,2823.18502,-0.80109417,12.486171,20.431792,7.94562096,2,2,2.092563868,,8766,0.66660736
